,Gender,Mobile_Verified,Filled_Form,Device_Type,Var5
1149,1,1,1,1,0
1150,1,1,1,1,0
1151,0,0,0,0,0
1152,0,0,0,1,0
1153,1,0,0,1,0
1154,0,0,1,1,0
1155,0,0,1,1,0
1156,0,0,1,1,0
1157,1,1,1,1,1
1158,1,0,1,1,0
1159,1,1,1,1,0
1160,1,1,1,1,0
1161,1,1,1,1,1
1162,1,1,1,1,1
1163,0,0,1,0,0
1164,0,0,0,1,0
1165,1,1,1,1,1
1166,1,1,1,1,1
1167,1,1,1,1,1
1168,0,0,1,1,1
1169,0,0,1,1,0
1170,1,1,1,1,1
1171,1,1,1,1,1
1172,1,1,1,0,1
1173,1,1,1,1,1
1174,0,0,1,1,1
1175,0,0,1,1,0
1176,0,0,1,0,0
1177,1,1,1,1,1
1178,1,1,1,1,1
1179,0,0,1,1,0
1180,1,1,1,1,1
1181,0,0,0,1,0
1182,0,0,1,1,0
1183,1,1,1,1,1
1184,1,1,1,0,1
1185,0,0,1,1,0
1186,0,0,0,0,0
1187,0,0,1,1,0
1188,0,0,0,0,0
1189,1,1,1,1,1
1190,1,1,1,0,1
1191,0,0,0,1,0
1192,0,0,1,1,0
1193,1,1,1,1,1
1194,1,1,1,1,1
1195,0,0,0,1,0
1196,0,0,0,0,0
1197,0,0,0,0,0
1198,0,0,0,0,0
1199,0,0,1,1,0
1200,1,1,1,1,0
1201,1,1,1,0,1
1202,1,1,1,1,1
1203,1,0,1,1,0
1204,0,0,1,1,0
1205,1,1,1,1,1
1206,1,1,1,1,1
1207,0,0,1,1,1
1208,0,0,1,1,0
1209,0,0,1,0,0
1210,0,0,0,0,0
1211,0,0,1,1,0
1212,0,0,1,1,0
1213,0,0,1,1,0
1214,1,1,1,1,1
1215,1,1,1,1,1
1216,0,0,1,0,0
1217,0,0,1,1,0
1218,0,0,1,0,0
1219,0,0,0,1,0
1220,1,1,1,1,1
1221,0,0,1,1,0
1222,0,0,1,1,1
1223,0,0,1,0,0
1224,1,1,1,1,1
1225,0,0,1,1,0
1226,1,1,1,0,1
1227,1,0,0,0,0
1228,1,1,1,1,1
1229,1,1,1,1,1
1230,0,0,1,1,0
1231,0,0,1,1,0
1232,1,1,1,1,1
1233,1,1,1,1,1
1234,0,0,0,0,0
1235,1,0,1,0,0
1236,1,1,1,1,1
1237,0,0,1,0,0
1238,1,1,1,1,0
1239,0,0,0,1,0
1240,1,1,1,1,1
1241,1,1,1,1,0
1242,0,0,0,0,0
1243,0,0,1,1,0
1244,0,0,1,0,0
1245,0,0,0,0,0
1246,1,1,1,1,1
1247,0,0,0,1,0
1248,0,0,1,1,0
1249,1,0,1,1,0
1250,0,0,0,0,0
1251,0,0,0,1,0
1252,1,1,1,1,0
1253,0,0,0,1,0
1254,0,0,1,1,0
1255,0,0,1,1,0
1256,0,0,0,0,0
1257,0,0,1,1,1
1258,0,0,1,1,0
1259,1,1,1,1,1
1260,0,0,0,1,0
1261,1,1,1,1,0
1262,0,0,1,1,0
1263,0,0,1,1,1
1264,0,0,1,1,0
1265,0,0,1,1,0
1266,0,0,1,1,0
1267,0,0,1,1,0
1268,0,0,0,1,0
1269,0,0,1,1,0
1270,1,1,1,1,1
1271,1,1,1,0,1
1272,0,0,1,1,0
1273,1,0,1,1,0
1274,0,0,1,1,0
1275,1,1,1,1,1
1276,0,0,0,1,0
1277,0,0,0,1,0
1278,1,1,1,0,1
1279,0,0,1,1,0
1280,0,0,1,1,0
1281,0,0,1,1,0
1282,1,1,1,1,1
1283,0,0,0,0,0
1284,0,0,1,0,0
1285,0,0,0,1,0
1286,0,0,0,0,0
1287,0,0,1,1,0
1288,0,0,1,1,0
1289,1,1,1,1,1
1290,1,1,1,1,1
1291,0,0,1,0,1
1292,0,0,1,1,0
1293,1,1,1,1,1
1294,1,1,1,1,1
1295,1,1,1,1,1
1296,0,0,1,0,0
1297,1,1,1,1,1
1298,1,1,1,1,1
1299,0,0,1,1,0
1300,0,0,1,0,0
1301,0,0,1,0,0
1302,0,0,1,0,0
1303,0,0,1,1,0
1304,1,0,0,0,0
1305,1,1,1,1,0
1306,0,0,0,1,0
1307,1,1,1,1,1
1308,0,0,0,1,0
1309,0,0,1,1,0
1310,0,0,1,1,1
1311,0,0,0,0,0
1312,1,1,1,1,1
1313,1,0,0,0,0
1314,0,0,0,0,0
1315,1,1,1,1,1
1316,0,0,0,0,0
1317,1,1,1,1,0
1318,0,0,1,1,0
1319,0,0,0,1,0
1320,1,1,1,1,1
1321,1,1,1,0,1
1322,0,0,1,1,0
1323,0,0,0,0,0
1324,0,0,1,1,0
1325,1,1,1,1,1
1326,1,1,1,1,1
1327,1,1,1,1,1
1328,1,1,1,1,0
1329,0,0,0,1,0
1330,1,1,1,1,1
1331,0,0,0,1,0
1332,0,0,1,1,0
1333,0,0,0,0,0
1334,0,0,1,1,0
1335,0,0,1,1,0
1336,0,0,1,0,0
1337,0,0,1,0,0
1338,0,0,1,1,0
1339,1,0,1,1,0
1340,1,1,1,1,1
1341,1,0,1,1,0
1342,0,0,0,0,0
1343,0,0,0,0,0
1344,1,1,1,1,1
1345,1,1,1,1,0
1346,0,0,0,0,0
1347,0,0,0,1,0
1348,1,1,1,1,0
1349,0,0,1,1,0
1350,0,0,1,1,1
1351,0,0,1,1,0
1352,0,0,1,1,0
1353,0,0,0,1,0
1354,1,1,1,1,1
1355,0,0,1,0,0
1356,1,0,1,1,0
1357,0,0,1,1,0
1358,0,0,1,1,0
1359,0,0,1,1,0
1360,1,1,1,0,1
1361,1,1,1,1,0
1362,0,0,1,1,0
1363,0,0,1,0,0
1364,1,1,1,1,1
1365,1,1,1,1,0
1366,0,0,0,0,0
1367,0,0,1,1,0
1368,1,1,1,0,1
1369,0,0,1,0,0
1370,0,0,1,0,0
1371,0,0,1,1,0
1372,0,0,1,1,0
1373,0,0,0,0,0
1374,0,0,1,1,1
1375,1,1,1,1,1
1376,0,0,1,0,0
1377,0,0,1,1,0
1378,1,1,1,1,1
1379,1,1,1,0,1
1380,1,1,1,1,0
1381,0,0,1,1,0
1382,1,1,1,1,1
1383,1,1,1,1,0
1384,0,0,0,0,0
1385,1,0,1,1,0
1386,0,0,1,1,0
1387,1,1,1,1,1
1388,0,0,0,1,0
1389,0,0,0,0,0
1390,1,1,1,1,1
1391,0,0,1,1,0
1392,1,0,1,0,0
1393,0,0,1,0,0
1394,0,0,1,1,1
1395,0,0,1,1,1
1396,1,0,1,1,0
1397,0,0,0,1,0
1398,1,1,1,1,1
1399,1,1,1,1,1
1400,0,0,0,1,0
1401,0,0,1,1,0
1402,1,1,1,1,0
1403,0,0,1,1,0
1404,0,0,0,0,0
1405,0,0,0,1,0
1406,1,0,1,1,0
1407,0,0,0,0,0
1408,1,1,1,1,1
1409,0,0,0,0,0
1410,0,0,0,0,0
1411,0,0,0,0,0
1412,0,0,1,0,0
1413,0,0,0,0,0
1414,1,1,1,1,1
1415,1,1,1,0,1
1416,1,1,1,1,0
1417,0,0,1,1,0
1418,0,0,1,1,0
1419,0,0,1,1,0
1420,0,0,1,0,0
1421,1,1,1,1,1
1422,1,1,1,1,0
1423,1,1,1,1,0
1424,0,0,1,0,0
1425,0,0,1,1,1
1426,1,1,1,0,1
1427,1,1,1,0,1
1428,0,0,1,1,0
1429,1,1,1,0,1
1430,1,1,1,1,1
1431,1,1,1,1,0
1432,0,0,1,1,0
1433,1,1,1,0,1
1434,0,0,0,0,0
1435,1,1,1,1,1
1436,1,0,1,0,0
1437,0,0,0,1,0
1438,0,0,1,1,0
1439,0,0,1,0,0
1440,0,0,0,1,0
1441,0,0,1,1,0
1442,1,1,1,1,1
1443,1,1,1,1,1
1444,0,0,0,0,0
1445,0,0,0,0,0
1446,1,1,1,1,0
1447,0,0,0,0,0
1448,1,1,1,1,0
1449,0,0,1,1,0
1450,0,0,1,1,0
1451,0,0,1,0,0
1452,1,1,1,1,1
1453,0,0,1,1,0
1454,1,1,1,1,1
1455,1,1,1,0,1
1456,1,0,1,1,0
1457,0,0,1,0,0
1458,0,0,1,0,0
1459,0,0,1,1,0
1460,0,0,1,0,0
1461,0,0,1,1,0
1462,0,0,1,1,0
1463,1,0,1,0,0
1464,1,0,0,0,0
1465,0,0,1,1,0
1466,0,0,1,1,0
1467,1,1,1,0,1
1468,0,0,1,1,0
1469,1,0,0,0,0
1470,0,0,1,1,0
1471,1,1,1,1,0
1472,1,1,1,0,1
1473,1,1,1,1,1
1474,1,1,1,1,1
1475,0,0,1,0,1
1476,1,1,1,1,1
1477,0,0,0,0,0
1478,1,1,1,0,1
1479,0,0,1,1,1
1480,0,0,1,1,0
1481,0,0,1,1,0
1482,0,0,1,1,1
1483,0,0,1,1,0
1484,1,1,1,1,1
1485,0,0,1,1,0
1486,1,1,1,1,1
1487,0,0,1,1,0
1488,1,1,1,1,1
1489,0,0,0,0,0
1490,0,0,0,0,0
1491,1,0,0,0,0
1492,0,0,1,1,0
1493,1,0,1,1,0
1494,1,1,1,1,0
1495,1,0,1,0,0
1496,1,1,1,1,0
1497,0,0,0,1,0
1498,1,1,1,1,1
1499,0,0,1,1,0
1500,1,1,1,1,1
1501,1,0,1,1,0
1502,1,1,1,1,1
1503,1,1,1,1,1
1504,0,0,1,1,0
1505,0,0,1,1,0
1506,1,0,1,1,0
1507,1,1,1,1,1
1508,0,0,0,1,0
1509,1,1,1,1,1
1510,0,0,0,0,0
1511,1,1,1,1,1
1512,1,1,1,1,1
1513,1,1,1,1,1
1514,1,0,0,0,0
1515,0,0,1,1,0
1516,0,0,0,1,0
1517,1,1,1,1,1
1518,1,1,1,1,0
1519,0,0,0,1,0
1520,0,0,1,1,0
1521,0,0,1,1,0
1522,0,0,1,1,0
1523,0,0,1,0,0
1524,0,0,1,1,1
1525,1,0,1,1,0
1526,0,0,1,1,0
1527,1,1,1,1,0
1528,0,0,0,0,0
1529,0,0,1,1,0
1530,1,1,1,1,1
1531,0,0,0,1,0
1532,1,1,1,1,0
1533,0,0,1,0,0
1534,1,1,1,1,1
1535,0,0,1,1,0
1536,1,0,1,0,0
1537,1,0,1,0,0
1538,0,0,1,0,0
1539,0,0,1,1,0
1540,1,1,1,1,0
1541,0,0,1,1,1
1542,1,1,1,1,1
1543,1,1,1,1,1
1544,0,0,1,0,0
1545,1,0,0,1,0
1546,1,1,1,0,1
1547,1,1,1,1,0
1548,0,0,1,0,0
1549,0,0,1,1,0
1550,1,0,1,1,0
1551,0,0,0,1,0
1552,0,0,0,1,0
1553,1,1,1,1,1
1554,1,1,1,1,1
1555,1,1,1,0,1
1556,0,0,1,1,0
1557,0,0,1,1,0
1558,0,0,1,0,0
1559,0,0,1,1,0
1560,0,0,1,1,0
1561,1,1,1,0,1
1562,0,0,1,1,0
1563,1,1,1,1,1
1564,0,0,0,1,0
1565,0,0,1,1,0
1566,0,0,1,1,0
1567,1,1,1,0,1
1568,0,0,1,1,0
1569,0,0,1,1,0
1570,0,0,0,1,0
1571,0,0,0,0,0
1572,1,0,0,1,0
1573,0,0,1,1,0
1574,0,0,1,1,1
1575,1,1,1,1,0
1576,1,1,1,1,1
1577,0,0,1,1,0
1578,0,0,1,1,0
1579,0,0,0,0,0
1580,1,1,1,1,1
1581,1,0,0,0,0
1582,1,0,1,1,0
1583,0,0,1,1,0
1584,1,1,1,1,1
1585,1,1,1,1,1
1586,1,0,1,1,0
1587,1,0,1,1,0
1588,1,1,1,1,1
1589,1,1,1,0,1
1590,0,0,1,1,0
1591,0,0,0,1,0
1592,0,0,1,1,0
1593,0,0,1,0,0
1594,1,1,1,1,1
1595,0,0,1,1,0
1596,1,1,1,1,1
1597,0,0,1,1,0
1598,0,0,1,1,1
1599,0,0,1,1,0
1600,0,0,1,1,0
1601,0,0,0,0,0
1602,1,1,1,1,1
1603,0,0,1,1,0
1604,1,1,1,1,1
1605,0,0,0,0,0
1606,0,0,0,0,0
1607,0,0,0,0,0
1608,0,0,0,1,0
1609,1,0,0,0,0
1610,0,0,1,1,0
1611,0,0,0,0,0
1612,0,0,0,1,0
1613,1,0,1,0,0
1614,0,0,0,1,0
1615,1,0,1,1,0
1616,0,0,0,1,0
1617,0,0,1,0,0
1618,0,0,1,1,0
1619,1,1,1,1,1
1620,0,0,1,0,0
1621,0,0,0,0,0
1622,1,1,1,1,1
1623,1,1,1,1,0
1624,1,1,1,0,1
1625,0,0,1,1,0
1626,1,1,1,0,1
1627,0,0,0,0,0
1628,1,1,1,1,1
1629,0,0,0,0,0
1630,1,1,1,1,0
1631,1,1,1,1,1
1632,0,0,0,0,0
1633,1,1,1,1,1
1634,1,1,1,1,1
1635,1,1,1,1,1
1636,1,1,1,1,1
1637,0,0,1,1,0
1638,0,0,1,1,0
1639,0,0,0,0,0
1640,0,0,0,1,0
1641,0,0,0,1,0
1642,0,0,1,1,1
1643,0,0,1,1,0
1644,0,0,1,1,0
1645,1,1,1,1,0
1646,1,1,1,1,1
1647,1,1,1,1,0
1648,0,0,0,1,0
1649,0,0,1,0,0
1650,1,1,1,0,1
1651,1,1,1,1,1
1652,0,0,0,1,0
1653,0,0,1,1,0
1654,1,0,1,1,0
1655,1,1,1,1,1
1656,1,0,0,1,0
1657,0,0,1,0,0
1658,1,1,1,1,1
1659,0,0,0,0,0
1660,1,1,1,1,0
1661,1,1,1,1,0
1662,1,1,1,1,1
1663,0,0,1,1,0
1664,1,1,1,1,0
1665,1,1,1,1,1
1666,0,0,0,0,0
1667,0,0,1,0,0
1668,0,0,1,0,0
1669,0,0,1,1,0
1670,1,1,1,1,1
1671,0,0,0,0,0
1672,0,0,0,1,0
1673,1,0,1,0,0
1674,1,1,1,1,1
1675,0,0,0,1,0
1676,0,0,1,1,1
1677,0,0,1,1,1
1678,0,0,1,0,0
1679,1,1,1,1,1
1680,0,0,0,1,0
1681,1,1,1,1,0
1682,0,0,1,1,0
1683,1,1,1,1,1
1684,0,0,1,1,0
1685,0,0,1,1,0
1686,1,1,1,1,1
1687,1,1,1,0,1
1688,0,0,1,1,0
1689,0,0,1,1,0
1690,1,1,1,1,0
1691,0,0,1,1,0
1692,0,0,0,0,0
1693,0,0,0,0,0
1694,0,0,1,1,0
1695,1,1,1,1,1
1696,1,1,1,1,0
1697,1,1,1,1,1
1698,0,0,0,1,0
1699,0,0,1,0,0
1700,0,0,0,1,0
1701,1,1,1,1,1
1702,1,1,1,0,1
1703,0,0,0,0,0
1704,0,0,1,1,0
1705,0,0,1,1,0
1706,0,0,1,1,0
1707,0,0,0,1,0
1708,0,0,1,0,0
1709,0,0,0,1,0
1710,0,0,0,0,0
1711,0,0,0,1,0
1712,0,0,1,1,1
1713,0,0,1,1,0
1714,1,1,1,1,1
1715,1,1,1,0,1
1716,0,0,1,1,0
1717,1,0,1,1,0
1718,0,0,1,0,0
1719,0,0,0,0,0
1720,1,1,1,0,1
1721,1,1,1,1,1
1722,1,1,1,1,1
1723,0,0,1,1,0
1724,0,0,1,1,0
1725,0,0,0,0,0
1726,0,0,1,1,0
1727,0,0,1,1,0
1728,0,0,1,1,0
1729,0,0,1,1,0
1730,1,1,1,1,1
1731,0,0,0,1,0
1732,1,1,1,1,1
1733,0,0,1,1,0
1734,0,0,0,1,0
1735,0,0,1,0,0
1736,1,1,1,1,1
1737,0,0,0,0,0
1738,0,0,1,1,0
1739,1,1,1,1,1
1740,1,1,1,1,1
1741,1,1,1,1,1
1742,0,0,1,1,0
1743,1,1,1,1,1
1744,0,0,1,1,0
1745,0,0,0,1,0
1746,0,0,0,1,0
1747,1,1,1,0,1
1748,0,0,1,1,0
1749,0,0,1,1,0
1750,0,0,0,0,0
1751,0,0,1,0,0
1752,0,0,1,1,0
1753,0,0,1,1,0
1754,0,0,1,1,0
1755,0,0,0,0,0
1756,0,0,1,1,0
1757,0,0,1,1,1
1758,0,0,1,0,0
1759,0,0,1,1,1
1760,1,1,1,1,1
1761,0,0,1,0,0
1762,0,0,1,1,0
1763,0,0,0,1,0
1764,0,0,1,1,0
1765,0,0,0,1,0
1766,1,1,1,1,0
1767,0,0,0,1,0
1768,1,0,0,0,0
1769,1,0,1,1,0
1770,0,0,0,0,0
1771,0,0,1,0,0
1772,1,0,1,1,0
1773,0,0,1,1,0
1774,0,0,0,1,0
1775,1,1,1,1,1
1776,0,0,1,1,0
1777,0,0,0,0,0
1778,0,0,0,0,0
1779,0,0,0,0,0
1780,0,0,0,0,0
1781,1,1,1,0,1
1782,0,0,0,0,0
1783,1,0,0,1,0
1784,0,0,1,1,0
1785,0,0,0,1,0
1786,0,0,1,1,0
1787,0,0,1,1,0
1788,1,1,1,0,1
1789,1,0,0,0,0
1790,0,0,1,1,1
1791,0,0,1,1,0
1792,1,0,0,0,0
1793,1,1,1,1,0
1794,1,1,1,0,1
1795,1,1,1,1,0
1796,0,0,0,1,0
1797,1,1,1,1,0
1798,1,1,1,1,0
1799,1,0,1,1,0
1800,0,0,1,1,0
1801,0,0,1,1,0
1802,0,0,1,1,0
1803,1,1,1,1,1
1804,1,1,1,1,1
1805,1,1,1,0,1
1806,0,0,0,0,0
1807,0,0,0,1,0
1808,1,1,1,1,1
1809,0,0,1,1,0
1810,0,0,1,1,0
1811,1,1,1,0,1
1812,0,0,1,1,0
1813,0,0,1,1,0
1814,1,0,1,1,1
1815,0,0,1,0,0
1816,1,1,1,1,1
1817,1,1,1,1,0
1818,0,0,0,1,0
1819,1,1,1,1,1
1820,1,1,1,1,1
1821,0,0,1,1,0
1822,1,1,1,1,1
1823,0,0,0,0,0
1824,0,0,0,1,0
1825,0,0,0,0,0
1826,0,0,1,0,0
1827,1,1,1,1,1
1828,1,1,1,1,1
1829,0,0,1,1,0
1830,0,0,1,1,1
1831,1,1,1,1,1
1832,0,0,1,1,1
1833,0,0,1,0,0
1834,1,1,1,1,1
1835,0,0,1,1,0
1836,1,1,1,1,1
1837,1,1,1,1,1
1838,0,0,1,1,0
1839,0,0,0,0,0
1840,1,1,1,1,1
1841,1,0,1,0,0
1842,1,1,1,1,0
1843,1,0,1,1,0
1844,0,0,1,1,0
1845,1,1,1,0,1
1846,0,0,0,1,0
1847,0,0,0,1,0
1848,1,1,1,1,1
1849,1,1,1,1,0
1850,0,0,1,1,0
1851,0,0,1,0,0
1852,1,1,1,0,1
1853,1,1,1,1,1
1854,0,0,0,0,0
1855,0,0,1,1,0
1856,0,0,1,1,0
1857,0,0,1,0,0
1858,0,0,0,0,0
1859,0,0,0,1,0
1860,0,0,0,0,0
1861,0,0,0,1,0
1862,0,0,1,1,0
1863,0,0,1,0,0
1864,0,0,1,1,0
1865,1,1,1,1,1
1866,1,0,1,1,0
1867,0,0,0,0,0
1868,1,1,1,0,1
1869,1,0,0,1,0
1870,1,1,1,1,0
1871,0,0,0,1,0
1872,0,0,1,1,0
1873,1,1,1,0,1
1874,1,1,1,1,1
1875,1,0,1,1,0
1876,0,0,1,0,0
1877,0,0,1,1,1
1878,0,0,0,0,0
1879,1,1,1,0,1
1880,0,0,1,1,0
1881,1,1,1,0,1
1882,0,0,0,0,0
1883,1,0,1,0,0
1884,0,0,1,1,0
1885,0,0,1,1,0
1886,0,0,0,0,0
1887,1,1,1,0,1
1888,0,0,1,1,0
1889,0,0,1,1,0
1890,1,1,1,0,1
1891,1,1,1,1,1
1892,1,1,1,1,0
1893,1,0,0,1,0
1894,0,0,1,1,0
1895,0,0,1,1,0
1896,0,0,0,0,0
1897,0,0,1,1,1
1898,0,0,1,1,0
1899,1,1,1,1,1
1900,0,0,0,1,0
1901,0,0,1,1,1
1902,0,0,0,0,0
1903,0,0,1,1,0
1904,0,0,1,1,0
1905,1,1,1,1,1
1906,1,1,1,0,1
1907,1,1,1,1,0
1908,0,0,1,1,0
1909,0,0,1,1,0
1910,0,0,1,1,1
1911,0,0,0,1,0
1912,0,0,0,1,0
1913,1,1,1,1,1
1914,1,1,1,1,0
1915,1,0,0,0,0
1916,0,0,1,1,0
1917,0,0,1,1,0
1918,1,1,1,0,1
1919,1,1,1,1,1
1920,1,1,1,0,1
1921,1,0,1,1,0
1922,0,0,0,0,0
1923,1,0,0,1,0
1924,0,0,1,1,0
1925,0,0,1,1,0
1926,1,1,1,1,1
1927,1,1,1,1,1
1928,1,1,1,1,1
1929,0,0,1,1,0
1930,0,0,1,0,0
1931,0,0,1,1,0
1932,0,0,1,1,0
1933,0,0,1,1,0
1934,1,1,1,1,0
1935,0,0,0,1,0
1936,0,0,0,1,0
1937,0,0,0,0,0
1938,1,1,1,1,1
1939,0,0,1,1,1
1940,0,0,0,0,0
1941,1,1,1,1,1
1942,0,0,1,1,0
1943,1,1,1,1,1
1944,1,1,1,1,1
1945,1,1,1,1,1
1946,1,1,1,1,0
1947,0,0,1,1,0
1948,1,1,1,1,1
1949,1,0,1,0,0
1950,0,0,1,0,0
1951,0,0,0,1,0
1952,0,0,1,1,0
1953,1,1,1,1,0
1954,0,0,1,1,0
1955,1,1,1,1,1
1956,1,1,1,0,1
1957,1,1,1,1,1
1958,0,0,1,1,0
1959,1,1,1,1,1
1960,0,0,0,0,0
1961,1,1,1,1,1
1962,1,1,1,1,0
1963,0,0,1,0,0
1964,0,0,1,1,0
1965,1,0,1,1,0
1966,0,0,1,1,0
1967,1,1,1,1,1
1968,0,0,0,0,0
1969,0,0,0,0,0
1970,1,1,1,1,0
1971,0,0,1,1,1
1972,1,1,1,0,1
1973,0,0,0,0,0
1974,1,0,1,1,0
1975,0,0,0,0,0
1976,1,1,1,1,1
1977,0,0,1,0,0
1978,1,1,1,0,1
1979,0,0,0,0,0
1980,1,1,1,1,1
1981,1,1,1,1,0
1982,0,0,0,1,0
1983,0,0,1,1,1
1984,0,0,1,1,0
1985,0,0,1,1,0
1986,0,0,0,0,0
1987,1,1,1,0,1
1988,0,0,1,1,0
1989,0,0,1,1,0
1990,0,0,1,1,1
1991,0,0,1,1,0
1992,1,0,0,1,0
1993,0,0,0,1,0
1994,1,1,1,1,0
1995,1,1,1,1,1
1996,0,0,1,0,0
1997,0,0,1,1,0
1998,0,0,0,0,0
1999,0,0,1,1,0
2000,0,0,1,1,0
2001,0,0,0,0,0
2002,0,0,1,1,0
2003,0,0,1,1,0
2004,0,0,1,1,0
2005,0,0,1,1,0
2006,0,0,1,1,0
2007,1,1,1,1,1
2008,0,0,0,0,0
2009,0,0,1,0,0
2010,0,0,0,0,0
2011,0,0,1,1,0
2012,0,0,1,0,0
2013,0,0,1,1,0
2014,1,1,1,0,1
2015,0,0,1,1,1
2016,0,0,0,0,0
2017,1,1,1,1,1
2018,1,1,1,0,1
2019,0,0,1,1,0
2020,1,1,1,1,1
2021,0,0,1,1,0
2022,1,0,0,1,0
2023,1,1,1,1,1
2024,0,0,1,1,0
2025,1,1,1,1,0
2026,0,0,1,1,0
2027,1,1,1,1,1
2028,1,0,0,0,0
2029,1,1,1,1,0
2030,1,1,1,1,1
2031,0,0,0,0,0
2032,0,0,1,1,0
2033,0,0,1,1,0
2034,1,1,1,1,1
2035,1,0,1,0,0
2036,1,1,1,0,1
2037,1,0,0,0,0
2038,0,0,1,1,0
2039,1,0,1,1,0
2040,1,1,1,1,1
2041,1,1,1,1,1
2042,0,0,0,1,0
2043,0,0,1,0,0
2044,0,0,0,0,0
2045,1,1,1,1,1
2046,1,1,1,1,1
2047,1,1,1,1,1
2048,1,1,1,0,1
2049,1,1,1,0,1
2050,0,0,0,0,0
2051,0,0,1,1,1
2052,0,0,1,1,0
2053,0,0,0,1,0
2054,1,0,1,1,0
2055,0,0,1,1,0
2056,1,1,1,1,1
2057,0,0,1,0,0
2058,1,1,1,1,0
2059,1,1,1,1,0
2060,0,0,0,1,0
2061,0,0,1,1,0
2062,0,0,1,1,0
2063,1,0,0,0,0
2064,0,0,0,1,0
2065,1,1,1,1,1
2066,1,1,1,1,1
2067,0,0,0,0,0
2068,0,0,1,1,1
2069,0,0,1,1,1
2070,0,0,0,0,0
2071,0,0,1,1,0
2072,0,0,1,1,0
2073,0,0,1,1,0
2074,1,1,1,1,1
2075,1,1,1,0,1
2076,0,0,1,1,0
2077,0,0,1,1,0
2078,0,0,1,1,0
2079,0,0,1,1,0
2080,0,0,1,1,0
2081,1,1,1,1,1
2082,0,0,1,0,0
2083,0,0,0,0,0
2084,1,1,1,0,1
2085,0,0,0,0,0
2086,0,0,1,1,0
2087,1,1,1,0,1
2088,1,1,1,1,1
2089,0,0,1,1,0
2090,0,0,1,1,0
2091,1,1,1,1,1
2092,0,0,1,1,0
2093,0,0,1,1,0
2094,1,1,1,0,1
2095,0,0,1,1,0
2096,0,0,1,0,0
2097,1,1,1,1,0
2098,0,0,1,1,0
2099,1,1,1,1,1
2100,1,1,1,0,1
2101,1,1,1,1,1
2102,0,0,0,1,0
2103,1,0,1,0,0
2104,1,1,1,1,1
2105,0,0,0,0,0
2106,1,1,1,1,0
2107,1,1,1,1,1
2108,0,0,0,0,0
2109,1,1,1,1,1
2110,1,1,1,0,1
2111,1,1,1,1,1
2112,0,0,0,0,0
2113,0,0,0,0,0
2114,1,0,1,1,0
2115,1,0,1,0,0
2116,0,0,1,1,0
2117,0,0,1,1,0
2118,1,1,1,1,1
2119,0,0,1,1,0
2120,0,0,0,0,0
2121,0,0,1,1,1
2122,1,1,1,0,1
2123,1,1,1,1,1
2124,0,0,1,1,0
2125,1,1,1,1,1
2126,0,0,1,0,0
2127,0,0,1,1,1
2128,0,0,1,1,0
2129,0,0,1,1,1
2130,1,1,1,1,0
2131,1,1,1,1,1
2132,0,0,1,1,0
2133,1,1,1,1,1
2134,1,1,1,1,1
2135,1,0,1,1,0
2136,0,0,0,1,0
2137,1,1,1,1,1
2138,1,1,1,0,1
2139,1,0,1,1,0
2140,0,0,1,1,0
2141,0,0,1,1,0
2142,1,1,1,0,1
2143,1,1,1,1,1
2144,1,1,1,1,1
2145,0,0,1,1,0
2146,0,0,1,1,1
2147,0,0,0,1,0
2148,0,0,1,1,1
2149,0,0,1,1,0
2150,0,0,1,1,0
2151,0,0,0,0,0
2152,1,1,1,0,1
2153,0,0,1,1,1
2154,0,0,1,1,0
2155,0,0,1,1,1
2156,1,1,1,1,1
2157,0,0,0,1,0
2158,0,0,1,0,0
2159,1,1,1,0,1
2160,1,1,1,1,1
2161,0,0,0,0,0
2162,1,1,1,1,1
2163,0,0,1,1,0
2164,0,0,1,1,1
2165,0,0,1,1,0
2166,1,1,1,1,0
2167,0,0,0,1,0
2168,0,0,1,1,1
2169,0,0,1,1,0
2170,0,0,0,0,0
2171,0,0,0,0,0
2172,0,0,1,0,0
2173,0,0,1,1,0
2174,0,0,0,1,0
2175,1,1,1,1,0
2176,0,0,0,0,0
2177,0,0,1,1,0
2178,0,0,0,0,0
2179,0,0,1,1,0
2180,1,1,1,1,1
2181,0,0,0,0,0
2182,1,1,1,1,0
2183,1,0,0,0,0
2184,1,1,1,1,1
2185,0,0,0,0,0
2186,1,1,1,1,0
2187,0,0,1,0,0
2188,0,0,1,1,0
2189,0,0,1,1,0
2190,0,0,0,0,0
2191,0,0,1,1,0
2192,0,0,1,1,0
2193,0,0,1,1,1
2194,0,0,0,1,0
2195,0,0,1,0,0
2196,0,0,1,0,0
2197,1,0,1,1,0
2198,0,0,0,0,0
2199,0,0,1,0,0
2200,1,1,1,1,1
2201,1,1,1,0,1
2202,1,1,1,1,1
2203,0,0,1,1,0
2204,1,1,1,1,1
2205,1,1,1,0,1
2206,0,0,0,0,0
2207,1,0,0,0,0
2208,0,0,1,1,0
2209,1,1,1,1,0
2210,0,0,0,1,0
2211,0,0,0,1,0
2212,0,0,1,1,1
2213,0,0,0,1,0
2214,0,0,1,1,0
2215,0,0,1,1,0
2216,1,1,1,1,1
2217,1,1,1,1,1
2218,0,0,0,0,0
2219,0,0,0,1,0
2220,1,1,1,1,1
2221,1,1,1,0,1
2222,1,1,1,1,1
