,Age
2141,59.0
2142,18.0
2143,46.0
2144,35.0
2145,30.0
2146,29.0
2147,25.0
2148,31.0
2149,35.0
2150,25.0
2151,33.0
2152,28.0
2153,30.0
2154,21.0
2155,45.0
2156,32.0
2157,34.0
2158,26.0
2159,29.0
2160,28.0
2161,30.0
2162,30.0
2163,27.0
2164,23.0
2165,31.0
2166,50.0
2167,34.0
2168,31.0
2169,33.0
2170,27.0
2171,27.0
2172,24.0
2173,29.0
2174,38.0
2175,25.0
2176,21.0
2177,28.0
2178,32.0
2179,30.0
2180,42.0
2181,25.0
2182,27.0
2183,31.0
2184,35.0
2185,29.0
2186,25.0
2187,26.0
2188,33.0
2189,27.0
2190,47.0
2191,24.0
2192,38.0
2193,23.0
2194,33.0
2195,37.0
2196,38.0
2197,31.0
2198,47.0
2199,34.0
2200,30.0
2201,25.0
2202,31.0
2203,32.0
2204,27.0
2205,34.0
2206,28.0
2207,28.0
2208,28.0
2209,31.0
2210,45.0
2211,34.0
2212,35.0
2213,38.0
2214,24.0
2215,40.0
2216,26.0
2217,25.0
2218,24.0
2219,50.0
2220,24.0
2221,26.0
2222,31.0
2223,28.0
2224,24.0
2225,35.0
2226,26.0
2227,32.0
2228,25.0
2229,36.0
2230,31.0
2231,40.0
2232,35.0
2233,30.0
2234,31.0
2235,39.0
2236,22.0
2237,31.0
2238,28.0
2239,30.0
2240,25.0
2241,29.0
2242,25.0
2243,25.0
2244,25.0
2245,24.0
2246,46.0
2247,31.0
2248,34.0
2249,27.0
2250,31.0
2251,27.0
2252,24.0
2253,26.0
2254,25.0
2255,30.0
2256,39.0
2257,27.0
2258,33.0
2259,24.0
2260,33.0
2261,26.0
2262,26.0
2263,26.0
2264,27.0
2265,33.0
2266,29.0
2267,23.0
2268,29.0
2269,30.0
2270,28.0
2271,37.0
2272,27.0
2273,19.0
2274,28.0
2275,30.0
2276,37.0
2277,44.0
2278,31.0
2279,28.0
2280,26.0
2281,28.0
2282,27.0
2283,43.0
2284,30.0
2285,44.0
2286,55.0
2287,26.0
2288,36.0
2289,28.0
2290,47.0
2291,30.0
2292,24.0
2293,24.0
2294,26.0
2295,31.0
2296,25.0
2297,46.0
2298,30.0
2299,35.0
2300,27.0
2301,35.0
2302,32.0
2303,27.0
2304,33.0
2305,25.0
2306,29.0
2307,59.0
2308,29.0
2309,20.0
2310,37.0
2311,25.0
2312,19.0
2313,36.0
2314,27.0
2315,30.0
2316,33.0
2317,28.0
2318,24.0
2319,19.0
2320,31.0
2321,32.0
2322,23.0
2323,29.0
2324,34.0
2325,28.0
2326,35.0
2327,27.0
2328,30.0
2329,23.0
2330,27.0
2331,40.0
2332,30.0
2333,39.0
2334,27.0
2335,32.0
2336,26.0
2337,46.0
2338,29.0
2339,27.0
2340,37.0
2341,38.0
2342,32.0
2343,37.0
2344,31.0
2345,32.0
2346,30.0
2347,29.0
2348,32.0
2349,28.0
2350,29.0
2351,28.0
2352,26.0
2353,33.0
2354,41.0
2355,34.0
2356,32.0
2357,34.0
2358,24.0
2359,25.0
2360,28.0
2361,26.0
2362,26.0
2363,30.0
2364,33.0
2365,30.0
2366,30.0
2367,50.0
2368,29.0
2369,33.0
2370,26.0
2371,30.0
2372,32.0
2373,28.0
2374,26.0
2375,32.0
2376,31.0
2377,36.0
2378,24.0
2379,26.0
2380,31.0
2381,27.0
2382,27.0
2383,40.0
2384,30.0
2385,31.0
2386,28.0
2387,23.0
2388,32.0
2389,24.0
2390,58.0
2391,31.0
2392,35.0
2393,27.0
2394,25.0
2395,26.0
2396,39.0
2397,56.0
2398,28.0
2399,27.0
2400,24.0
2401,24.0
2402,29.0
2403,36.0
2404,31.0
2405,36.0
2406,29.0
2407,24.0
2408,25.0
2409,23.0
2410,31.0
2411,36.0
2412,40.0
2413,29.0
2414,24.0
2415,32.0
2416,28.0
2417,31.0
2418,31.0
2419,34.0
2420,27.0
2421,31.0
2422,34.0
2423,34.0
2424,28.0
2425,30.0
2426,25.0
2427,34.0
2428,32.0
2429,32.0
2430,29.0
2431,27.0
2432,24.0
2433,31.0
2434,38.0
2435,44.0
2436,32.0
2437,33.0
2438,38.0
2439,40.0
2440,50.0
2441,29.0
2442,25.0
2443,28.0
2444,36.0
2445,21.0
2446,28.0
2447,47.0
2448,29.0
2449,45.0
2450,31.0
2451,37.0
2452,29.0
2453,36.0
2454,28.0
2455,22.0
2456,30.0
2457,38.0
2458,30.0
2459,26.0
2460,37.0
2461,43.0
2462,35.0
2463,28.0
2464,30.0
2465,24.0
2466,30.0
2467,27.0
2468,35.0
2469,35.0
2470,23.0
2471,23.0
2472,30.0
2473,26.0
2474,32.0
2475,32.0
2476,22.0
2477,30.0
2478,26.0
2479,26.0
2480,31.0
2481,38.0
2482,29.0
2483,25.0
2484,25.0
2485,35.0
2486,24.0
2487,35.0
2488,25.0
2489,38.0
2490,25.0
2491,34.0
2492,24.0
2493,34.0
2494,26.0
2495,31.0
2496,26.0
2497,32.0
2498,32.0
2499,25.0
2500,33.0
2501,30.0
2502,29.0
2503,27.0
2504,33.0
2505,29.0
2506,23.0
2507,29.0
2508,39.0
2509,25.0
2510,48.0
2511,33.0
2512,37.0
2513,30.0
2514,31.0
2515,23.0
2516,32.0
2517,51.0
2518,47.0
2519,36.0
2520,33.0
2521,28.0
2522,54.0
2523,23.0
2524,27.0
2525,29.0
2526,32.0
2527,23.0
2528,33.0
2529,31.0
2530,37.0
2531,22.0
2532,29.0
2533,29.0
2534,30.0
2535,29.0
2536,20.0
2537,23.0
2538,29.0
2539,28.0
2540,32.0
2541,27.0
2542,28.0
2543,32.0
2544,39.0
2545,30.0
2546,41.0
2547,26.0
2548,33.0
2549,31.0
2550,30.0
2551,24.0
2552,36.0
2553,20.0
2554,23.0
2555,25.0
2556,25.0
2557,36.0
2558,27.0
2559,27.0
2560,27.0
2561,37.0
2562,36.0
2563,28.0
2564,27.0
2565,30.0
2566,25.0
2567,28.0
2568,30.0
2569,25.0
2570,28.0
2571,26.0
2572,36.0
2573,29.0
2574,27.0
2575,30.0
2576,40.0
2577,30.0
2578,27.0
2579,36.0
2580,48.0
2581,42.0
2582,26.0
2583,27.0
2584,27.0
2585,28.0
2586,55.0
2587,23.0
2588,29.0
2589,20.0
2590,33.0
2591,27.0
2592,41.0
2593,41.0
2594,58.0
2595,23.0
2596,32.0
2597,33.0
2598,30.0
2599,26.0
2600,30.0
2601,35.0
2602,36.0
2603,28.0
2604,26.0
2605,35.0
2606,28.0
2607,27.0
2608,37.0
2609,27.0
2610,27.0
2611,27.0
2612,23.0
2613,42.0
2614,27.0
2615,26.0
2616,28.0
2617,30.0
2618,33.0
2619,24.0
2620,45.0
2621,25.0
2622,35.0
2623,30.0
2624,33.0
2625,24.0
2626,34.0
2627,26.0
2628,23.0
2629,52.0
2630,31.0
2631,42.0
2632,27.0
2633,45.0
2634,28.0
2635,36.0
2636,27.0
2637,33.0
2638,28.0
2639,52.0
2640,24.0
2641,32.0
2642,26.0
2643,26.0
2644,45.0
2645,24.0
2646,22.0
2647,26.0
2648,29.0
2649,49.0
2650,27.0
2651,50.0
2652,29.0
2653,49.0
2654,37.0
2655,25.0
2656,30.0
2657,22.0
2658,32.0
2659,29.0
2660,29.0
2661,51.0
2662,29.0
2663,33.0
2664,25.0
2665,31.0
2666,45.0
2667,30.0
2668,30.0
2669,25.0
2670,33.0
2671,27.0
2672,30.0
2673,35.0
2674,29.0
2675,26.0
2676,29.0
2677,47.0
2678,33.0
2679,25.0
2680,35.0
2681,55.0
2682,25.0
2683,22.0
2684,39.0
2685,27.0
2686,28.0
2687,30.0
2688,31.0
2689,34.0
2690,26.0
2691,35.0
2692,33.0
2693,30.0
2694,33.0
2695,31.0
2696,26.0
2697,26.0
2698,44.0
2699,25.0
2700,25.0
2701,28.0
2702,24.0
2703,26.0
2704,31.0
2705,31.0
2706,48.0
2707,29.0
2708,27.0
2709,43.0
2710,29.0
2711,32.0
2712,34.0
2713,29.0
2714,18.0
2715,37.0
2716,30.0
2717,35.0
2718,24.0
2719,40.0
2720,33.0
2721,28.0
2722,24.0
2723,33.0
2724,37.0
2725,28.0
2726,32.0
2727,21.0
2728,27.0
2729,24.0
2730,24.0
2731,41.0
2732,32.0
2733,31.0
2734,24.0
2735,44.0
2736,25.0
2737,29.0
2738,31.0
2739,26.0
2740,30.0
2741,24.0
2742,39.0
2743,44.0
2744,33.0
2745,34.0
2746,27.0
2747,44.0
2748,47.0
2749,28.0
2750,32.0
2751,26.0
2752,45.0
2753,29.0
2754,25.0
2755,36.0
2756,35.0
2757,26.0
2758,36.0
2759,30.0
2760,36.0
2761,36.0
2762,35.0
2763,24.0
2764,36.0
2765,31.0
2766,31.0
2767,28.0
2768,40.0
2769,39.0
2770,30.0
2771,40.0
2772,55.0
2773,27.0
2774,33.0
2775,27.0
2776,31.0
2777,31.0
2778,30.0
2779,30.0
2780,30.0
2781,25.0
2782,31.0
2783,44.0
2784,27.0
2785,36.0
2786,41.0
2787,51.0
2788,32.0
2789,43.0
2790,47.0
2791,28.0
2792,44.0
2793,48.0
2794,31.0
2795,35.0
2796,32.0
2797,26.0
2798,20.0
2799,29.0
2800,46.0
2801,29.0
2802,27.0
2803,32.0
2804,28.0
2805,39.0
2806,24.0
2807,44.0
2808,45.0
2809,51.0
2810,23.0
2811,34.0
2812,33.0
2813,38.0
2814,29.0
2815,26.0
2816,35.0
2817,25.0
2818,20.0
2819,28.0
2820,31.0
2821,29.0
2822,23.0
2823,22.0
2824,32.0
2825,27.0
2826,29.0
2827,29.0
2828,38.0
2829,24.0
2830,35.0
2831,28.0
2832,30.0
2833,45.0
2834,52.0
2835,37.0
2836,59.0
2837,24.0
2838,32.0
2839,33.0
2840,28.0
2841,29.0
2842,23.0
2843,30.0
2844,32.0
2845,27.0
2846,32.0
2847,31.0
2848,28.0
2849,31.0
2850,34.0
2851,23.0
2852,35.0
2853,26.0
2854,37.0
2855,47.0
2856,30.0
2857,25.0
2858,31.0
2859,28.0
2860,40.0
2861,29.0
2862,47.0
2863,30.0
2864,28.0
2865,23.0
2866,31.0
2867,25.0
2868,29.0
2869,32.0
2870,52.0
2871,39.0
2872,26.0
2873,25.0
2874,27.0
2875,34.0
2876,29.0
2877,27.0
2878,29.0
2879,31.0
2880,31.0
2881,28.0
2882,39.0
2883,33.0
2884,30.0
2885,29.0
2886,35.0
2887,24.0
2888,36.0
2889,26.0
2890,33.0
2891,27.0
2892,33.0
2893,50.0
2894,27.0
2895,25.0
2896,32.0
2897,36.0
2898,23.0
2899,25.0
2900,27.0
2901,43.0
2902,23.0
2903,30.0
2904,55.0
2905,30.0
2906,37.0
2907,56.0
2908,31.0
2909,33.0
2910,27.0
2911,27.0
2912,36.0
2913,34.0
2914,25.0
2915,22.0
2916,34.0
2917,32.0
2918,34.0
2919,24.0
2920,40.0
2921,26.0
2922,29.0
2923,29.0
2924,25.0
2925,25.0
2926,31.0
2927,29.0
2928,26.0
2929,27.0
2930,28.0
2931,25.0
2932,27.0
2933,37.0
2934,34.0
2935,34.0
2936,33.0
2937,40.0
2938,55.0
2939,32.0
2940,30.0
2941,31.0
2942,30.0
2943,28.0
2944,58.0
2945,25.0
2946,32.0
2947,27.0
2948,27.0
2949,22.0
2950,32.0
2951,61.0
2952,28.0
2953,27.0
2954,26.0
2955,29.0
2956,35.0
2957,24.0
2958,42.0
2959,53.0
2960,48.0
2961,24.0
2962,22.0
2963,25.0
2964,26.0
2965,38.0
2966,31.0
2967,29.0
2968,40.0
2969,25.0
2970,25.0
2971,30.0
2972,27.0
2973,30.0
2974,31.0
2975,24.0
2976,32.0
2977,28.0
2978,36.0
2979,32.0
2980,37.0
2981,32.0
2982,35.0
2983,27.0
2984,30.0
2985,33.0
2986,28.0
2987,35.0
2988,26.0
2989,31.0
2990,40.0
2991,25.0
2992,31.0
2993,25.0
2994,38.0
2995,31.0
2996,26.0
2997,26.0
2998,33.0
2999,52.0
3000,31.0
3001,26.0
3002,45.0
3003,25.0
3004,26.0
3005,23.0
3006,27.0
3007,25.0
3008,28.0
3009,26.0
3010,31.0
3011,28.0
3012,45.0
3013,32.0
3014,33.0
3015,36.0
3016,23.0
3017,26.0
3018,29.0
3019,27.0
3020,25.0
3021,29.0
3022,31.0
3023,33.0
3024,26.0
3025,28.0
3026,26.0
3027,35.0
3028,64.0
3029,33.0
3030,31.0
3031,34.0
3032,28.0
3033,27.0
3034,39.0
3035,25.0
3036,32.0
3037,37.0
3038,28.0
3039,42.0
3040,29.0
3041,30.0
3042,54.0
3043,25.0
3044,34.0
3045,26.0
3046,45.0
3047,24.0
3048,30.0
3049,27.0
3050,37.0
3051,27.0
3052,33.0
3053,20.0
3054,59.0
3055,31.0
3056,30.0
3057,27.0
3058,34.0
3059,26.0
3060,24.0
3061,28.0
3062,31.0
3063,23.0
3064,32.0
3065,30.0
3066,31.0
3067,30.0
3068,25.0
3069,26.0
3070,25.0
3071,27.0
3072,27.0
3073,33.0
3074,58.0
3075,28.0
3076,28.0
3077,52.0
3078,35.0
3079,33.0
3080,28.0
3081,25.0
3082,23.0
3083,30.0
3084,38.0
3085,32.0
3086,30.0
3087,42.0
3088,31.0
3089,26.0
3090,32.0
3091,45.0
3092,47.0
3093,32.0
3094,27.0
3095,29.0
3096,25.0
3097,31.0
3098,34.0
3099,29.0
3100,21.0
3101,30.0
3102,24.0
3103,31.0
3104,26.0
3105,30.0
3106,30.0
3107,31.0
3108,28.0
3109,37.0
3110,32.0
3111,36.0
3112,24.0
3113,34.0
3114,30.0
3115,32.0
3116,38.0
3117,29.0
3118,31.0
3119,35.0
3120,39.0
3121,29.0
3122,29.0
3123,49.0
3124,32.0
3125,31.0
3126,55.0
3127,22.0
3128,27.0
3129,52.0
3130,29.0
3131,23.0
3132,36.0
3133,30.0
3134,27.0
3135,31.0
3136,25.0
3137,36.0
3138,31.0
3139,23.0
3140,22.0
3141,44.0
3142,33.0
3143,27.0
3144,31.0
3145,32.0
3146,25.0
3147,29.0
3148,50.0
3149,32.0
3150,26.0
3151,29.0
3152,37.0
3153,25.0
3154,31.0
3155,31.0
3156,28.0
3157,45.0
3158,28.0
3159,36.0
3160,42.0
3161,25.0
3162,31.0
3163,35.0
3164,55.0
3165,27.0
3166,33.0
3167,36.0
3168,29.0
3169,27.0
3170,24.0
3171,26.0
3172,21.0
3173,45.0
3174,35.0
3175,25.0
3176,31.0
3177,30.0
3178,31.0
3179,47.0
3180,31.0
3181,34.0
3182,27.0
3183,38.0
3184,40.0
3185,25.0
3186,26.0
3187,47.0
3188,40.0
3189,24.0
3190,33.0
3191,38.0
3192,28.0
3193,30.0
3194,27.0
3195,23.0
3196,21.0
3197,36.0
3198,25.0
3199,29.0
3200,30.0
3201,25.0
3202,33.0
3203,27.0
3204,26.0
3205,23.0
3206,30.0
3207,40.0
3208,25.0
3209,31.0
3210,20.0
3211,27.0
3212,35.0
3213,50.0
3214,26.0
3215,29.0
3216,37.0
3217,26.0
3218,22.0
3219,37.0
3220,30.0
3221,28.0
3222,25.0
3223,29.0
3224,33.0
3225,23.0
3226,25.0
3227,25.0
3228,26.0
3229,51.0
3230,35.0
3231,47.0
3232,32.0
3233,30.0
3234,26.0
3235,31.0
3236,26.0
3237,24.0
3238,31.0
3239,24.0
3240,24.0
3241,28.0
3242,26.0
3243,27.0
3244,28.0
3245,22.0
3246,48.0
3247,25.0
3248,33.0
3249,37.0
3250,25.0
3251,28.0
3252,28.0
3253,35.0
3254,25.0
3255,40.0
3256,34.0
3257,29.0
3258,25.0
3259,25.0
3260,28.0
3261,25.0
3262,31.0
3263,30.0
3264,27.0
3265,33.0
3266,24.0
3267,33.0
3268,27.0
3269,32.0
3270,25.0
3271,24.0
3272,31.0
3273,24.0
3274,29.0
3275,33.0
3276,31.0
3277,33.0
3278,24.0
3279,27.0
3280,26.0
3281,51.0
3282,26.0
3283,27.0
3284,29.0
3285,37.0
3286,25.0
3287,33.0
3288,32.0
3289,33.0
3290,32.0
3291,37.0
3292,29.0
3293,41.0
3294,30.0
3295,33.0
3296,28.0
3297,23.0
3298,43.0
3299,29.0
3300,25.0
3301,31.0
3302,27.0
3303,25.0
3304,26.0
3305,25.0
3306,39.0
3307,38.0
3308,36.0
3309,27.0
3310,32.0
3311,28.0
3312,34.0
3313,36.0
3314,41.0
3315,19.0
3316,23.0
3317,23.0
3318,30.0
3319,38.0
3320,36.0
3321,29.0
3322,28.0
3323,30.0
3324,26.0
3325,30.0
3326,26.0
3327,25.0
3328,24.0
3329,24.0
3330,23.0
3331,31.0
3332,31.0
3333,33.0
3334,45.0
3335,36.0
3336,40.0
3337,29.0
3338,29.0
3339,25.0
3340,30.0
3341,41.0
3342,35.0
3343,25.0
3344,24.0
3345,35.0
3346,27.0
3347,30.0
3348,21.0
3349,38.0
3350,29.0
3351,28.0
3352,27.0
3353,27.0
3354,34.0
3355,29.0
3356,29.0
3357,25.0
3358,29.0
3359,29.0
3360,26.0
3361,32.0
3362,39.0
3363,21.0
3364,30.0
3365,45.0
3366,37.0
3367,25.0
3368,23.0
3369,39.0
3370,27.0
3371,23.0
3372,28.0
3373,47.0
3374,29.0
3375,35.0
3376,48.0
3377,25.0
3378,29.0
3379,29.0
3380,34.0
3381,35.0
3382,37.0
3383,31.0
3384,23.0
3385,30.0
3386,25.0
3387,30.0
3388,23.0
3389,26.0
3390,24.0
3391,38.0
3392,59.0
3393,33.0
3394,29.0
3395,31.0
3396,43.0
3397,39.0
3398,30.0
3399,33.0
3400,34.0
3401,27.0
3402,29.0
3403,21.0
3404,26.0
3405,42.0
3406,32.0
3407,22.0
3408,28.0
3409,25.0
3410,26.0
3411,23.0
3412,27.0
3413,32.0
3414,28.0
3415,21.0
3416,25.0
3417,44.0
3418,27.0
3419,19.0
3420,30.0
3421,31.0
3422,24.0
3423,27.0
3424,40.0
3425,49.0
3426,30.0
3427,19.0
3428,34.0
3429,26.0
3430,25.0
3431,32.0
3432,26.0
3433,25.0
3434,25.0
3435,26.0
3436,33.0
3437,27.0
3438,43.0
3439,54.0
3440,27.0
3441,26.0
3442,24.0
3443,28.0
3444,32.0
3445,22.0
3446,26.0
3447,29.0
3448,29.0
3449,59.0
3450,33.0
3451,32.0
3452,39.0
3453,29.0
3454,28.0
3455,23.0
3456,29.0
3457,24.0
3458,23.0
3459,24.0
3460,22.0
3461,24.0
3462,34.0
3463,34.0
3464,35.0
3465,28.0
3466,34.0
3467,40.0
3468,20.0
3469,25.0
3470,45.0
3471,25.0
3472,41.0
3473,28.0
3474,30.0
3475,38.0
3476,27.0
3477,34.0
3478,31.0
3479,35.0
3480,28.0
3481,38.0
3482,47.0
3483,27.0
3484,33.0
3485,25.0
3486,25.0
3487,26.0
3488,31.0
3489,29.0
3490,28.0
3491,22.0
3492,28.0
3493,30.0
3494,32.0
3495,26.0
3496,25.0
3497,25.0
3498,30.0
3499,29.0
3500,30.0
3501,25.0
3502,27.0
3503,46.0
3504,46.0
3505,32.0
3506,35.0
3507,46.0
3508,26.0
3509,39.0
3510,33.0
3511,26.0
3512,26.0
3513,24.0
3514,23.0
3515,27.0
3516,36.0
3517,22.0
3518,25.0
3519,30.0
3520,37.0
3521,25.0
3522,28.0
3523,34.0
3524,46.0
3525,22.0
3526,29.0
3527,36.0
3528,27.0
3529,41.0
3530,27.0
3531,35.0
3532,27.0
3533,26.0
3534,29.0
3535,43.0
3536,21.0
3537,29.0
3538,23.0
3539,31.0
3540,38.0
3541,24.0
3542,32.0
3543,27.0
3544,31.0
3545,23.0
3546,22.0
3547,40.0
3548,38.0
3549,26.0
3550,33.0
3551,28.0
3552,31.0
3553,24.0
3554,33.0
3555,58.0
3556,33.0
3557,26.0
3558,27.0
3559,31.0
3560,26.0
3561,35.0
3562,28.0
3563,40.0
3564,34.0
3565,31.0
3566,31.0
3567,33.0
3568,20.0
3569,35.0
3570,30.0
3571,30.0
3572,28.0
3573,25.0
3574,36.0
3575,24.0
3576,24.0
3577,21.0
3578,26.0
3579,40.0
3580,28.0
3581,33.0
3582,30.0
3583,30.0
3584,35.0
3585,33.0
3586,22.0
3587,24.0
3588,53.0
3589,36.0
3590,32.0
3591,22.0
3592,26.0
3593,43.0
3594,27.0
3595,28.0
3596,24.0
3597,51.0
3598,42.0
3599,29.0
3600,27.0
3601,30.0
3602,30.0
3603,38.0
3604,25.0
3605,32.0
3606,25.0
3607,26.0
3608,40.0
3609,25.0
3610,23.0
3611,30.0
3612,27.0
3613,29.0
3614,30.0
3615,23.0
3616,32.0
3617,30.0
3618,30.0
3619,35.0
3620,39.0
3621,24.0
3622,25.0
3623,26.0
3624,30.0
3625,42.0
3626,32.0
3627,32.0
3628,35.0
3629,31.0
3630,27.0
3631,35.0
3632,30.0
3633,24.0
3634,25.0
3635,36.0
3636,28.0
3637,30.0
3638,32.0
3639,26.0
3640,30.0
3641,42.0
3642,29.0
3643,32.0
3644,23.0
3645,27.0
3646,29.0
3647,37.0
3648,31.0
3649,27.0
3650,28.0
3651,34.0
3652,31.0
3653,38.0
3654,34.0
3655,29.0
3656,51.0
3657,28.0
3658,24.0
3659,45.0
3660,29.0
3661,27.0
3662,36.0
3663,26.0
3664,24.0
3665,29.0
3666,34.0
3667,23.0
3668,30.0
3669,29.0
3670,34.0
3671,30.0
3672,27.0
3673,25.0
3674,36.0
3675,36.0
3676,32.0
3677,26.0
3678,29.0
3679,28.0
3680,39.0
3681,26.0
3682,59.0
3683,47.0
3684,31.0
3685,23.0
3686,35.0
3687,35.0
3688,46.0
3689,37.0
3690,27.0
3691,32.0
3692,24.0
3693,22.0
3694,35.0
3695,36.0
3696,35.0
3697,22.0
3698,30.0
3699,28.0
3700,28.0
3701,31.0
3702,47.0
3703,28.0
3704,31.0
3705,27.0
3706,24.0
3707,54.0
3708,27.0
3709,30.0
3710,32.0
3711,29.0
3712,27.0
3713,35.0
3714,22.0
3715,27.0
3716,57.0
3717,27.0
3718,24.0
3719,35.0
3720,21.0
3721,32.0
3722,21.0
3723,29.0
3724,25.0
3725,39.0
3726,27.0
3727,25.0
3728,41.0
3729,27.0
3730,29.0
3731,34.0
3732,31.0
3733,33.0
3734,28.0
3735,34.0
3736,30.0
3737,22.0
3738,27.0
3739,33.0
3740,27.0
3741,25.0
3742,33.0
3743,33.0
3744,28.0
3745,25.0
3746,34.0
3747,24.0
3748,38.0
3749,29.0
3750,28.0
3751,66.0
3752,31.0
3753,25.0
3754,32.0
3755,28.0
3756,25.0
3757,25.0
3758,23.0
3759,21.0
3760,32.0
3761,25.0
3762,31.0
3763,25.0
3764,24.0
3765,29.0
3766,28.0
3767,24.0
3768,40.0
3769,24.0
3770,27.0
3771,29.0
3772,38.0
3773,28.0
3774,21.0
3775,37.0
3776,32.0
3777,31.0
3778,23.0
3779,22.0
3780,25.0
3781,26.0
3782,54.0
3783,39.0
3784,25.0
3785,28.0
3786,28.0
3787,33.0
3788,23.0
3789,28.0
3790,34.0
3791,28.0
3792,38.0
3793,30.0
3794,31.0
3795,22.0
3796,38.0
3797,31.0
3798,35.0
3799,33.0
3800,27.0
3801,29.0
3802,31.0
3803,25.0
3804,41.0
3805,29.0
3806,30.0
3807,37.0
3808,28.0
3809,30.0
3810,24.0
3811,29.0
3812,31.0
3813,23.0
3814,24.0
3815,33.0
3816,38.0
3817,65.0
3818,28.0
3819,26.0
3820,37.0
3821,19.0
3822,35.0
3823,50.0
3824,26.0
3825,34.0
3826,41.0
3827,27.0
3828,29.0
3829,31.0
3830,24.0
3831,33.0
3832,23.0
3833,35.0
3834,22.0
3835,30.0
3836,27.0
3837,22.0
3838,40.0
3839,23.0
3840,36.0
3841,34.0
3842,31.0
3843,40.0
3844,28.0
3845,24.0
3846,28.0
3847,53.0
3848,26.0
3849,47.0
3850,38.0
3851,27.0
3852,29.0
3853,32.0
3854,31.0
3855,46.0
3856,29.0
3857,27.0
3858,57.0
3859,30.0
3860,28.0
3861,23.0
3862,31.0
3863,33.0
3864,30.0
3865,47.0
3866,27.0
3867,25.0
3868,35.0
3869,28.0
3870,25.0
3871,28.0
3872,24.0
3873,26.0
3874,25.0
3875,26.0
3876,28.0
3877,29.0
3878,43.0
3879,28.0
3880,33.0
3881,33.0
3882,35.0
3883,42.0
3884,32.0
3885,30.0
3886,36.0
3887,30.0
3888,31.0
3889,29.0
3890,28.0
3891,43.0
3892,40.0
3893,41.0
3894,25.0
3895,26.0
3896,32.0
3897,37.0
3898,46.0
3899,28.0
3900,28.0
3901,26.0
3902,31.0
3903,36.0
3904,37.0
3905,29.0
3906,24.0
3907,59.0
3908,25.0
3909,30.0
3910,29.0
3911,30.0
3912,33.0
3913,26.0
3914,26.0
3915,27.0
3916,33.0
3917,29.0
3918,28.0
3919,24.0
3920,25.0
3921,24.0
3922,33.0
3923,26.0
3924,31.0
3925,29.0
3926,24.0
3927,34.0
3928,28.0
3929,32.0
3930,25.0
3931,32.0
3932,33.0
3933,31.0
3934,45.0
3935,29.0
3936,34.0
3937,26.0
3938,30.0
3939,48.0
3940,36.0
3941,29.0
3942,32.0
3943,27.0
3944,33.0
3945,32.0
3946,34.0
3947,34.0
3948,29.0
3949,25.0
3950,26.0
3951,25.0
3952,43.0
3953,31.0
3954,50.0
3955,27.0
3956,24.0
3957,31.0
3958,45.0
3959,28.0
3960,22.0
3961,30.0
3962,38.0
3963,24.0
3964,27.0
3965,40.0
3966,27.0
3967,25.0
3968,24.0
3969,32.0
3970,31.0
3971,31.0
3972,34.0
3973,28.0
3974,31.0
3975,42.0
3976,34.0
3977,27.0
3978,29.0
3979,30.0
3980,25.0
3981,41.0
3982,50.0
3983,27.0
3984,32.0
3985,26.0
3986,30.0
3987,27.0
3988,35.0
3989,34.0
3990,23.0
3991,38.0
3992,27.0
3993,31.0
3994,26.0
3995,29.0
3996,30.0
3997,36.0
3998,24.0
3999,25.0
4000,26.0
4001,24.0
4002,30.0
4003,35.0
4004,27.0
4005,30.0
4006,25.0
4007,23.0
4008,27.0
4009,23.0
4010,27.0
4011,28.0
4012,26.0
4013,26.0
4014,34.0
4015,34.0
4016,25.0
4017,32.0
4018,35.0
4019,26.0
4020,28.0
4021,27.0
4022,23.0
4023,30.0
4024,30.0
4025,26.0
4026,36.0
4027,21.0
4028,28.0
4029,23.0
4030,35.0
4031,32.0
4032,48.0
4033,24.0
4034,25.0
4035,59.0
4036,25.0
4037,35.0
4038,34.0
4039,29.0
4040,29.0
4041,22.0
4042,29.0
4043,25.0
4044,24.0
4045,29.0
4046,29.0
4047,22.0
4048,33.0
4049,22.0
4050,28.0
4051,35.0
4052,27.0
4053,30.0
4054,31.0
4055,28.0
4056,28.0
4057,24.0
4058,25.0
4059,36.0
4060,25.0
4061,19.0
4062,39.0
4063,46.0
4064,29.0
4065,24.0
4066,23.0
4067,38.0
4068,42.0
4069,44.0
4070,25.0
4071,25.0
4072,36.0
4073,21.0
4074,35.0
4075,25.0
4076,32.0
4077,43.0
4078,24.0
4079,36.0
4080,29.0
4081,25.0
4082,27.0
4083,40.0
4084,25.0
4085,37.0
4086,37.0
4087,30.0
4088,33.0
4089,32.0
4090,35.0
4091,20.0
4092,34.0
4093,27.0
4094,25.0
4095,20.0
4096,31.0
4097,28.0
4098,34.0
4099,34.0
4100,28.0
4101,28.0
4102,30.0
4103,28.0
4104,27.0
4105,26.0
4106,34.0
4107,26.0
4108,25.0
4109,42.0
4110,31.0
4111,26.0
4112,29.0
4113,45.0
4114,40.0
4115,22.0
4116,35.0
4117,30.0
4118,46.0
4119,25.0
4120,28.0
4121,25.0
4122,22.0
4123,28.0
4124,30.0
4125,27.0
4126,33.0
4127,28.0
4128,28.0
4129,24.0
4130,21.0
4131,23.0
4132,24.0
4133,31.0
4134,32.0
4135,29.0
4136,26.0
4137,23.0
4138,23.0
4139,28.0
