,Monthly_Income
1873,14000.0
1874,13700.0
1875,50000.0
1876,18000.0
1877,25000.0
1878,27000.0
1879,17000.0
1880,18000.0
1881,12000.0
1882,25000.0
1883,25000.0
1884,29450.0
1885,21889.0
1886,16000.0
1887,30.0
1888,26000.0
1889,20848.0
1890,15000.0
1891,36543.0
1892,31000.0
1893,95000.0
1894,40000.0
1895,35000.0
1896,20000.0
1897,25000.0
1898,50000.0
1899,10000.0
1900,30000.0
1901,41667.0
1902,58000.0
1903,50000.0
1904,52000.0
1905,21000.0
1906,8000.0
1907,25000.0
1908,24000.0
1909,35000.0
1910,25000.0
1911,35000.0
1912,60000.0
1913,24043.0
1914,25000.0
1915,21000.0
1916,22000.0
1917,25000.0
1918,10000.0
1919,32000.0
1920,13000.0
1921,20000.0
1922,21480.0
1923,26000.0
1924,72000.0
1925,34000.0
1926,9000.0
1927,15000.0
1928,26000.0
1929,51000.0
1930,18283.0
1931,15000.0
1932,34000.0
1933,45000.0
1934,51000.0
1935,32000.0
1936,17600.0
1937,30000.0
1938,13690.0
1939,25000.0
1940,80000.0
1941,17000.0
1942,33000.0
1943,94000.0
1944,45000.0
1945,95000.0
1946,12500.0
1947,20000.0
1948,15492.0
1949,41000.0
1950,18000.0
1951,26000.0
1952,20000.0
1953,44500.0
1954,35000.0
1955,15000.0
1956,15000.0
1957,20500.0
1958,52000.0
1959,18000.0
1960,17800.0
1961,20000.0
1962,30000.0
1963,22000.0
1964,25000.0
1965,50000.0
1966,50000.0
1967,15000.0
1968,45000.0
1969,12000.0
1970,49000.0
1971,75000.0
1972,8500.0
1973,95000.0
1974,27000.0
1975,50000.0
1976,15000.0
1977,20000.0
1978,13000.0
1979,30000.0
1980,10000.0
1981,45000.0
1982,57000.0
1983,58333.0
1984,25000.0
1985,25000.0
1986,27000.0
1987,15000.0
1988,44000.0
1989,19676.0
1990,0.0
1991,25000.0
1992,15000.0
1993,95000.0
1994,45000.0
1995,10500.0
1996,15000.0
1997,42000.0
1998,20000.0
1999,21000.0
2000,35000.0
2001,16000.0
2002,30000.0
2003,29500.0
2004,18000.0
2005,75000.0
2006,17000.0
2007,45000.0
2008,55000.0
2009,37000.0
2010,20500.0
2011,50000.0
2012,15000.0
2013,25600.0
2014,10600.0
2015,75000.0
2016,12000.0
2017,15000.0
2018,8800.0
2019,34000.0
2020,15800.0
2021,65000.0
2022,60000.0
2023,10000.0
2024,12500.0
2025,25000.0
2026,30000.0
2027,15000.0
2028,19000.0
2029,25000.0
2030,10000.0
2031,14000.0
2032,35000.0
2033,15000.0
2034,31000.0
2035,20000.0
2036,10000.0
2037,27000.0
2038,35000.0
2039,80000.0
2040,15700.0
2041,20000.0
2042,21960.0
2043,14000.0
2044,50000.0
2045,10000.0
2046,21000.0
2047,6000.0
2048,11800.0
2049,5000.0
2050,28000.0
2051,25000.0
2052,16000.0
2053,95000.0
2054,16000.0
2055,85000.0
2056,41659.0
2057,22000.0
2058,28000.0
2059,40000.0
2060,95000.0
2061,57500.0
2062,87000.0
2063,80000.0
2064,54000.0
2065,29500.0
2066,95000.0
2067,59000.0
2068,41667.0
2069,58333.0
2070,30000.0
2071,15000.0
2072,41000.0
2073,26103.0
2074,16000.0
2075,16000.0
2076,21140.0
2077,52000.0
2078,20600.0
2079,22000.0
2080,95000.0
2081,21000.0
2082,27000.0
2083,15000.0
2084,11000.0
2085,12650.0
2086,50000.0
2087,8000.0
2088,18000.0
2089,20000.0
2090,60000.0
2091,12000.0
2092,15000.0
2093,25000.0
2094,13000.0
2095,44500.0
2096,95000.0
2097,31500.0
2098,20300.0
2099,22000.0
2100,8865.0
2101,8000.0
2102,25254.0
2103,27000.0
2104,45000.0
2105,20000.0
2106,33000.0
2107,10000.0
2108,14800.0
2109,22000.0
2110,30000.0
2111,10000.0
2112,75000.0
2113,45000.0
2114,36000.0
2115,12500.0
2116,16800.0
2117,15050.0
2118,25000.0
2119,95000.0
2120,19000.0
2121,41667.0
2122,1583.0
2123,15500.0
2124,95000.0
2125,20000.0
2126,18000.0
2127,25000.0
2128,34000.0
2129,25000.0
2130,23000.0
2131,8000.0
2132,16000.0
2133,14000.0
2134,9500.0
2135,70000.0
2136,20000.0
2137,40000.0
2138,17200.0
2139,35000.0
2140,23000.0
2141,40000.0
2142,417.0
2143,11000.0
2144,25000.0
2145,24000.0
2146,25000.0
2147,20000.0
2148,25000.0
2149,13800.0
2150,34000.0
2151,22000.0
2152,10000.0
2153,25000.0
2154,25000.0
2155,25000.0
2156,15000.0
2157,40000.0
2158,24700.0
2159,14500.0
2160,28000.0
2161,50000.0
2162,68000.0
2163,30000.0
2164,25000.0
2165,26800.0
2166,39925.0
2167,92500.0
2168,0.0
2169,35000.0
2170,26617.0
2171,15000.0
2172,15000.0
2173,35000.0
2174,39000.0
2175,95000.0
2176,25000.0
2177,45000.0
2178,25000.0
2179,40000.0
2180,95000.0
2181,22000.0
2182,30000.0
2183,45000.0
2184,86000.0
2185,22000.0
2186,27000.0
2187,27000.0
2188,56000.0
2189,70000.0
2190,55000.0
2191,16000.0
2192,29000.0
2193,25000.0
2194,30000.0
2195,22000.0
2196,47000.0
2197,38000.0
2198,30000.0
2199,25800.0
2200,15000.0
2201,9650.0
2202,85000.0
2203,28000.0
2204,25000.0
2205,13950.0
2206,13000.0
2207,18000.0
2208,20000.0
2209,70000.0
2210,20000.0
2211,15000.0
2212,58333.0
2213,45500.0
2214,15000.0
2215,40000.0
2216,21000.0
2217,9225.0
2218,18000.0
2219,55000.0
2220,17000.0
2221,1667.0
2222,17200.0
2223,17000.0
2224,13240.0
2225,40000.0
2226,27800.0
2227,40000.0
2228,40000.0
2229,45500.0
2230,58333.0
2231,54000.0
2232,30000.0
2233,24600.0
2234,35000.0
2235,15720.0
2236,25000.0
2237,17035.0
2238,29000.0
2239,25000.0
2240,15400.0
2241,35000.0
2242,19000.0
2243,15000.0
2244,12000.0
2245,24000.0
2246,53000.0
2247,16000.0
2248,43500.0
2249,5000.0
2250,30000.0
2251,17500.0
2252,20000.0
2253,10000.0
2254,12000.0
2255,18118.0
2256,23000.0
2257,20000.0
2258,65000.0
2259,22000.0
2260,16000.0
2261,16000.0
2262,20000.0
2263,10000.0
2264,45000.0
2265,14000.0
2266,30000.0
2267,14000.0
2268,18000.0
2269,42000.0
2270,40000.0
2271,29200.0
2272,52500.0
2273,10000.0
2274,28750.0
2275,20130.0
2276,45000.0
2277,38000.0
2278,95000.0
2279,11750.0
2280,44000.0
2281,25102.0
2282,18800.0
2283,95000.0
2284,29490.0
2285,20500.0
2286,95000.0
2287,25000.0
2288,29000.0
2289,80000.0
2290,95000.0
2291,18460.0
2292,17800.0
2293,8302.0
2294,10000.0
2295,14000.0
2296,17500.0
2297,23433.0
2298,31000.0
2299,23500.0
2300,95000.0
2301,15100.0
2302,28000.0
2303,28000.0
2304,20000.0
2305,51000.0
2306,15000.0
2307,22753.0
2308,15700.0
2309,15000.0
2310,95000.0
2311,15000.0
2312,70000.0
2313,83000.0
2314,14899.0
2315,16000.0
2316,52000.0
2317,45000.0
2318,10000.0
2319,583.0
2320,13500.0
2321,50000.0
2322,25100.0
2323,28000.0
2324,35000.0
2325,12000.0
2326,15200.0
2327,22204.0
2328,30000.0
2329,15000.0
2330,20549.0
2331,90000.0
2332,15100.0
2333,80000.0
2334,25000.0
2335,12000.0
2336,18000.0
2337,13000.0
2338,28200.0
2339,21000.0
2340,60500.0
2341,29500.0
2342,3083.0
2343,58000.0
2344,22600.0
2345,43400.0
2346,17209.0
2347,15000.0
2348,21000.0
2349,12000.0
2350,75000.0
2351,20500.0
2352,37000.0
2353,25000.0
2354,15000.0
2355,22000.0
2356,35000.0
2357,33000.0
2358,12000.0
2359,15000.0
2360,30000.0
2361,25000.0
2362,18000.0
2363,95000.0
2364,9000.0
2365,11400.0
2366,55000.0
2367,25000.0
2368,76500.0
2369,35000.0
2370,29240.0
2371,26000.0
2372,23000.0
2373,80000.0
2374,18000.0
2375,25000.0
2376,19000.0
2377,25000.0
2378,12500.0
2379,13000.0
2380,30498.0
2381,31000.0
2382,19500.0
2383,27000.0
2384,65000.0
2385,20000.0
2386,15000.0
2387,11500.0
2388,25000.0
2389,25000.0
2390,20000.0
2391,88000.0
2392,6500.0
2393,15000.0
2394,16000.0
2395,25000.0
2396,39712.0
2397,74000.0
2398,26000.0
2399,20000.0
2400,22000.0
2401,21000.0
2402,35000.0
2403,28000.0
2404,25000.0
2405,31000.0
2406,25000.0
2407,13000.0
2408,16200.0
2409,30000.0
2410,20000.0
2411,80000.0
2412,35000.0
2413,33000.0
2414,31000.0
2415,89000.0
2416,15000.0
2417,35000.0
2418,47000.0
2419,17070.0
2420,20000.0
2421,15400.0
2422,33000.0
2423,55000.0
2424,27000.0
2425,35000.0
2426,25000.0
2427,40000.0
2428,20000.0
2429,18000.0
2430,20000.0
2431,61000.0
2432,23000.0
2433,95000.0
2434,25000.0
2435,50000.0
2436,35000.0
2437,11000.0
2438,20000.0
2439,50000.0
2440,61000.0
2441,40000.0
2442,15000.0
2443,18000.0
2444,12000.0
2445,14000.0
2446,42000.0
2447,62000.0
2448,20000.0
2449,23500.0
2450,38500.0
2451,26000.0
2452,15500.0
2453,25000.0
2454,25000.0
2455,18000.0
2456,17500.0
2457,19000.0
2458,25000.0
2459,20000.0
2460,10000.0
2461,95000.0
2462,8100.0
2463,24000.0
2464,22000.0
2465,18000.0
2466,29000.0
2467,14500.0
2468,20000.0
2469,55000.0
2470,25000.0
2471,22000.0
2472,12000.0
2473,50000.0
2474,20000.0
2475,45000.0
2476,25000.0
2477,95000.0
2478,15000.0
2479,25000.0
2480,22000.0
2481,25000.0
2482,3500.0
2483,15000.0
2484,12000.0
2485,95000.0
2486,13000.0
2487,95000.0
2488,22000.0
2489,35000.0
2490,10000.0
2491,19340.0
2492,15000.0
2493,83333.0
2494,21500.0
2495,53000.0
2496,25000.0
2497,80000.0
2498,24000.0
2499,11000.0
2500,54000.0
2501,60000.0
2502,25000.0
2503,60000.0
2504,34800.0
2505,17940.0
2506,20000.0
2507,35000.0
2508,15000.0
2509,41667.0
2510,24390.0
2511,30500.0
2512,16914.0
2513,46000.0
2514,19686.0
2515,16000.0
2516,25600.0
2517,95000.0
2518,95000.0
2519,95000.0
2520,18000.0
2521,42500.0
2522,20480.0
2523,20000.0
2524,25000.0
2525,12000.0
2526,24700.0
2527,15000.0
2528,50000.0
2529,20450.0
2530,68000.0
2531,25000.0
2532,26000.0
2533,23000.0
2534,10926.0
2535,35000.0
2536,8000.0
2537,10000.0
2538,65000.0
2539,30000.0
2540,15000.0
2541,35000.0
2542,32000.0
2543,10000.0
2544,95000.0
2545,85000.0
2546,19250.0
2547,18000.0
2548,40000.0
2549,22400.0
2550,5417.0
2551,30000.0
2552,41750.0
2553,20000.0
2554,9000.0
2555,8000.0
2556,25000.0
2557,24000.0
2558,21000.0
2559,25000.0
2560,14500.0
2561,25000.0
2562,38500.0
2563,15000.0
2564,65000.0
2565,40000.0
2566,35000.0
2567,34440.0
2568,35000.0
2569,27000.0
2570,17800.0
2571,30000.0
2572,36000.0
2573,32000.0
2574,40000.0
2575,15000.0
2576,22000.0
2577,14000.0
2578,18000.0
2579,34950.0
2580,20000.0
2581,45000.0
2582,20840.0
2583,9000.0
2584,48000.0
2585,61000.0
2586,29000.0
2587,23700.0
2588,18200.0
2589,10000.0
2590,95000.0
2591,16000.0
2592,25000.0
2593,25000.0
2594,15000.0
2595,5000.0
2596,13000.0
2597,90000.0
2598,12630.0
2599,20000.0
2600,65000.0
2601,87000.0
2602,25000.0
2603,50000.0
2604,26000.0
2605,40000.0
2606,25000.0
2607,41667.0
2608,75000.0
2609,24000.0
2610,24300.0
2611,13000.0
2612,70000.0
2613,95000.0
2614,15000.0
2615,15000.0
2616,15500.0
2617,45000.0
2618,83333.0
2619,26000.0
2620,75000.0
2621,10000.0
2622,55000.0
2623,25000.0
2624,36000.0
2625,34000.0
2626,95000.0
2627,55000.0
2628,15365.0
2629,15354.0
2630,40000.0
2631,41667.0
2632,23850.0
2633,60000.0
2634,80000.0
2635,18000.0
2636,16400.0
2637,35000.0
2638,20000.0
2639,36000.0
2640,33500.0
2641,37000.0
2642,40558.0
2643,23000.0
2644,11000.0
2645,16000.0
2646,7000.0
2647,13500.0
2648,12000.0
2649,25000.0
2650,33333.0
2651,17000.0
2652,24000.0
2653,17000.0
2654,25000.0
2655,13000.0
2656,95000.0
2657,23500.0
2658,47000.0
2659,21845.0
2660,26000.0
2661,30000.0
2662,18530.0
2663,11500.0
2664,55000.0
2665,9628.0
2666,95000.0
2667,25000.0
2668,15000.0
2669,2917.0
2670,95000.0
2671,35000.0
2672,90000.0
2673,85000.0
2674,50500.0
2675,16000.0
2676,14000.0
2677,75000.0
2678,40000.0
2679,17600.0
2680,35000.0
2681,29500.0
2682,19500.0
2683,10000.0
2684,95000.0
2685,21000.0
2686,21000.0
2687,35000.0
2688,15000.0
2689,54000.0
2690,13000.0
2691,31500.0
2692,30000.0
2693,32000.0
2694,35000.0
2695,5001.0
2696,47520.0
2697,9000.0
2698,20000.0
2699,15500.0
2700,15887.0
2701,95000.0
2702,15000.0
2703,20000.0
2704,24738.0
2705,41667.0
2706,80000.0
2707,21000.0
2708,15500.0
2709,33000.0
2710,25000.0
2711,30000.0
2712,75000.0
2713,15500.0
2714,95000.0
2715,36000.0
2716,50000.0
2717,80000.0
2718,27.0
2719,29000.0
2720,95000.0
2721,40000.0
2722,23000.0
2723,32500.0
2724,50000.0
2725,25000.0
2726,10380.0
2727,4000.0
2728,14500.0
2729,36000.0
2730,20500.0
2731,24000.0
2732,30000.0
2733,19500.0
2734,21000.0
2735,25000.0
2736,10000.0
2737,18500.0
2738,10000.0
2739,28000.0
2740,0.0
2741,12000.0
2742,95000.0
2743,15000.0
2744,25000.0
2745,34000.0
2746,20000.0
2747,43000.0
2748,16500.0
2749,9400.0
2750,28000.0
2751,15000.0
2752,10000.0
2753,15000.0
2754,95000.0
2755,95000.0
2756,64000.0
2757,10000.0
2758,95000.0
2759,16000.0
2760,37000.0
2761,20000.0
2762,40000.0
2763,20000.0
2764,21000.0
2765,20000.0
2766,35000.0
2767,25000.0
2768,90000.0
2769,50000.0
2770,11200.0
2771,45000.0
2772,16500.0
2773,19500.0
2774,10000.0
2775,14800.0
2776,25000.0
2777,15120.0
2778,16000.0
2779,41667.0
2780,42000.0
2781,15000.0
2782,19000.0
2783,23460.0
2784,15600.0
2785,18000.0
2786,25000.0
2787,12000.0
2788,65000.0
2789,70000.0
2790,25000.0
2791,11500.0
2792,24735.0
2793,40780.0
2794,22500.0
2795,87200.0
2796,12000.0
2797,15000.0
2798,95000.0
2799,46000.0
2800,30000.0
2801,20000.0
2802,15500.0
2803,75000.0
2804,25000.0
2805,25000.0
2806,13000.0
2807,30000.0
2808,20800.0
2809,55000.0
2810,8000.0
2811,32000.0
2812,13500.0
2813,16000.0
2814,18000.0
2815,11500.0
2816,75000.0
2817,24000.0
2818,5200.0
2819,30000.0
2820,37300.0
2821,12500.0
2822,12000.0
2823,16000.0
2824,18500.0
2825,32200.0
2826,44000.0
2827,25000.0
2828,19230.0
2829,7500.0
2830,35400.0
2831,25000.0
2832,35000.0
2833,25000.0
2834,58000.0
2835,36000.0
2836,0.0
2837,10000.0
2838,50000.0
2839,32000.0
2840,28500.0
2841,16500.0
2842,6000.0
2843,30000.0
2844,50000.0
2845,60000.0
2846,3833.0
2847,20000.0
2848,25000.0
2849,75000.0
2850,23800.0
2851,15000.0
2852,16777.0
2853,16000.0
2854,32000.0
2855,21000.0
2856,9600.0
2857,22000.0
2858,60000.0
2859,12000.0
2860,19500.0
2861,26000.0
2862,23500.0
2863,20000.0
2864,25000.0
2865,25000.0
2866,22700.0
2867,30000.0
2868,26000.0
2869,24500.0
2870,30000.0
2871,41667.0
2872,30002.0
2873,20000.0
2874,25000.0
2875,30000.0
2876,75000.0
2877,30000.0
2878,25000.0
2879,58333.0
2880,42000.0
2881,20000.0
2882,25000.0
2883,63000.0
2884,58000.0
2885,22000.0
2886,54000.0
2887,10000.0
2888,32911.0
2889,19822.0
2890,53000.0
2891,25000.0
2892,53000.0
2893,35000.0
2894,13000.0
2895,12000.0
2896,20000.0
2897,28000.0
2898,25000.0
2899,20783.0
2900,40000.0
2901,12000.0
2902,22000.0
2903,23500.0
2904,35500.0
2905,42000.0
2906,38000.0
2907,35000.0
2908,19500.0
2909,40000.0
2910,17500.0
2911,30000.0
2912,22750.0
2913,73000.0
2914,22000.0
2915,20000.0
2916,35500.0
2917,50000.0
2918,31000.0
2919,50000.0
2920,45000.0
2921,25000.0
2922,60000.0
2923,95000.0
2924,20000.0
2925,15000.0
2926,15500.0
2927,30000.0
2928,56500.0
2929,50000.0
2930,16000.0
2931,33500.0
2932,25000.0
2933,58333.0
2934,25372.0
2935,15000.0
2936,95000.0
2937,25000.0
2938,34000.0
2939,21500.0
2940,33000.0
2941,25000.0
2942,53000.0
2943,15000.0
2944,0.0
2945,95000.0
2946,50000.0
2947,19500.0
2948,15000.0
2949,48000.0
2950,17800.0
2951,23614.0
2952,95000.0
2953,40000.0
2954,18500.0
2955,18000.0
2956,12000.0
2957,17500.0
2958,95000.0
2959,17000.0
2960,40000.0
2961,15500.0
2962,13360.0
2963,18000.0
2964,20000.0
2965,24000.0
2966,18000.0
2967,80000.0
2968,60000.0
2969,40000.0
2970,18000.0
2971,58333.0
2972,13200.0
2973,32500.0
2974,24500.0
2975,95000.0
2976,45000.0
2977,40000.0
2978,16800.0
2979,15000.0
2980,25000.0
2981,75000.0
2982,40000.0
2983,10500.0
2984,38000.0
2985,28000.0
2986,42000.0
2987,10200.0
2988,15000.0
2989,43000.0
2990,90000.0
2991,46000.0
2992,54000.0
2993,21000.0
2994,95000.0
2995,15675.0
2996,32000.0
2997,17800.0
2998,17000.0
2999,18000.0
3000,15000.0
3001,13000.0
3002,31500.0
3003,31000.0
3004,11500.0
3005,8000.0
3006,60000.0
3007,25500.0
3008,30000.0
3009,15000.0
3010,19003.0
3011,9652.0
3012,30000.0
3013,95000.0
3014,40000.0
3015,76000.0
3016,11500.0
3017,50000.0
3018,42000.0
3019,23000.0
3020,23500.0
3021,65000.0
3022,16800.0
3023,31000.0
3024,46500.0
3025,25000.0
3026,45000.0
3027,10578.0
3028,22837.0
3029,20000.0
3030,13800.0
3031,95000.0
3032,43000.0
3033,20500.0
3034,20700.0
3035,30000.0
3036,15170.0
3037,51000.0
3038,20000.0
3039,41153.0
3040,26000.0
3041,10000.0
3042,24000.0
3043,20000.0
3044,21277.0
3045,14100.0
3046,21000.0
3047,11000.0
3048,40000.0
3049,28000.0
3050,65000.0
3051,24299.0
3052,60000.0
3053,14000.0
3054,60000.0
3055,25000.0
3056,95000.0
3057,23000.0
3058,41667.0
3059,25000.0
3060,21871.0
3061,45000.0
3062,48600.0
3063,18500.0
3064,50000.0
3065,30000.0
3066,18600.0
3067,20000.0
3068,35000.0
3069,10250.0
3070,16400.0
3071,0.0
3072,40000.0
3073,42500.0
3074,70000.0
3075,11000.0
3076,17000.0
3077,28000.0
3078,23800.0
3079,27000.0
3080,12000.0
3081,12000.0
3082,25000.0
3083,15000.0
3084,55000.0
3085,60000.0
3086,20000.0
3087,10000.0
3088,20000.0
3089,18500.0
3090,12000.0
3091,30000.0
3092,30000.0
3093,30000.0
3094,20000.0
3095,23000.0
3096,15000.0
3097,10800.0
3098,38000.0
3099,10790.0
3100,25000.0
3101,30000.0
3102,25000.0
3103,20000.0
3104,10900.0
3105,25210.0
3106,25000.0
3107,58000.0
3108,23000.0
3109,18890.0
3110,31000.0
3111,25000.0
3112,15500.0
3113,24000.0
3114,12000.0
3115,18500.0
3116,14500.0
3117,40000.0
3118,79500.0
3119,28000.0
3120,0.0
3121,13000.0
3122,19000.0
3123,65000.0
3124,50000.0
3125,17000.0
3126,75000.0
3127,1250.0
3128,23000.0
3129,50500.0
3130,10000.0
3131,25000.0
3132,20000.0
3133,25000.0
3134,42000.0
3135,22701.0
3136,46350.0
3137,95000.0
3138,20000.0
3139,15000.0
3140,10000.0
3141,52000.0
3142,25000.0
3143,12800.0
3144,52000.0
3145,36000.0
3146,30000.0
3147,14000.0
3148,46000.0
3149,13533.0
3150,17900.0
3151,25000.0
3152,38000.0
3153,19000.0
3154,45000.0
3155,8500.0
3156,50000.0
3157,30000.0
3158,58000.0
3159,20000.0
3160,70000.0
3161,95000.0
3162,60000.0
3163,10000.0
3164,12000.0
3165,26000.0
3166,95000.0
3167,60000.0
3168,25000.0
3169,46000.0
3170,12700.0
3171,23700.0
3172,83000.0
3173,58333.0
3174,13500.0
3175,8500.0
3176,25000.0
3177,50000.0
3178,38000.0
3179,20000.0
3180,45000.0
3181,58000.0
3182,40000.0
3183,30000.0
3184,15000.0
3185,16800.0
3186,25000.0
3187,38000.0
3188,50000.0
3189,16700.0
3190,15000.0
3191,23500.0
3192,41667.0
3193,15000.0
3194,20500.0
3195,13000.0
3196,15000.0
3197,14200.0
3198,65000.0
3199,39000.0
3200,25000.0
3201,37000.0
3202,90000.0
3203,25000.0
3204,13500.0
3205,30000.0
3206,25000.0
3207,78000.0
3208,20000.0
3209,22600.0
3210,15000.0
3211,24000.0
3212,50682.0
3213,15000.0
3214,18000.0
3215,20000.0
3216,23000.0
3217,32000.0
3218,13000.0
3219,29000.0
3220,25000.0
3221,22000.0
3222,25000.0
3223,95000.0
3224,62000.0
3225,30000.0
3226,22000.0
3227,21000.0
3228,11500.0
3229,30000.0
3230,25062.0
3231,17000.0
3232,27000.0
3233,32000.0
3234,41667.0
3235,25000.0
3236,60000.0
3237,18000.0
3238,25000.0
3239,25200.0
3240,18750.0
3241,25000.0
3242,30000.0
3243,16000.0
3244,21000.0
3245,10000.0
3246,48500.0
3247,25000.0
3248,18000.0
3249,42000.0
3250,18000.0
3251,16500.0
3252,16849.0
3253,41000.0
3254,15000.0
3255,30000.0
3256,45000.0
3257,23000.0
3258,28000.0
3259,12500.0
3260,31000.0
3261,28000.0
3262,50000.0
3263,20500.0
3264,16000.0
3265,19200.0
3266,20000.0
3267,30000.0
3268,36500.0
3269,57000.0
3270,25000.0
3271,17000.0
3272,72000.0
3273,25000.0
3274,18000.0
3275,0.0
3276,56000.0
3277,55000.0
3278,28000.0
3279,15700.0
3280,40000.0
3281,90000.0
3282,18000.0
3283,13000.0
3284,35000.0
3285,44000.0
3286,32000.0
3287,26500.0
3288,16000.0
3289,38000.0
3290,15500.0
3291,80000.0
3292,20000.0
3293,11000.0
3294,35000.0
3295,26000.0
3296,45000.0
3297,60000.0
3298,20000.0
3299,25000.0
3300,25000.0
3301,65000.0
3302,16500.0
3303,33000.0
3304,20000.0
3305,10000.0
3306,24000.0
3307,0.0
3308,57000.0
3309,14500.0
3310,95000.0
3311,21000.0
3312,32000.0
3313,25000.0
3314,70000.0
3315,5000.0
3316,22000.0
3317,23000.0
3318,45000.0
3319,25000.0
3320,25800.0
3321,40.0
3322,32486.0
3323,50000.0
3324,20000.0
3325,45000.0
3326,30000.0
3327,25000.0
3328,60000.0
3329,20500.0
3330,11000.0
3331,95000.0
3332,20000.0
3333,35000.0
3334,95000.0
3335,30000.0
3336,18000.0
3337,21258.0
3338,22000.0
3339,10000.0
3340,20500.0
3341,16000.0
3342,36000.0
3343,12000.0
3344,9500.0
3345,40000.0
3346,17000.0
3347,95000.0
3348,21000.0
3349,15000.0
3350,42000.0
3351,23987.0
3352,14800.0
3353,26000.0
3354,56000.0
3355,14000.0
3356,26000.0
3357,34000.0
3358,35000.0
3359,38000.0
3360,32000.0
3361,30000.0
3362,18000.0
3363,12000.0
3364,21000.0
3365,50000.0
3366,30000.0
3367,11100.0
3368,50000.0
3369,36000.0
3370,39000.0
3371,31800.0
3372,18000.0
3373,95000.0
3374,17500.0
3375,20000.0
3376,25000.0
3377,35000.0
3378,23000.0
3379,11000.0
3380,41000.0
3381,25000.0
3382,37500.0
3383,35000.0
3384,8000.0
3385,40000.0
3386,11000.0
3387,32000.0
3388,30000.0
3389,13830.0
3390,20000.0
3391,25000.0
3392,50000.0
3393,82000.0
3394,34500.0
3395,30000.0
3396,60000.0
3397,95000.0
3398,14500.0
3399,25000.0
3400,48300.0
3401,15000.0
3402,45000.0
3403,20000.0
3404,24000.0
3405,60000.0
3406,13500.0
3407,22500.0
3408,20000.0
3409,15200.0
3410,12000.0
3411,20000.0
3412,35000.0
3413,11606.0
3414,61000.0
3415,18500.0
3416,21000.0
3417,26000.0
3418,95000.0
3419,25000.0
3420,15000.0
3421,58333.0
3422,16500.0
3423,28000.0
3424,10000.0
3425,20000.0
3426,95000.0
3427,12000.0
3428,57000.0
3429,25000.0
3430,9604.0
3431,40000.0
3432,30000.0
3433,50000.0
3434,8000.0
3435,33000.0
3436,20000.0
3437,15000.0
3438,18000.0
3439,18024.0
3440,28000.0
3441,35000.0
3442,16500.0
3443,12500.0
3444,50000.0
3445,8800.0
3446,16000.0
3447,22740.0
3448,14000.0
3449,13000.0
3450,70000.0
3451,65000.0
3452,45000.0
3453,20000.0
3454,60000.0
3455,25000.0
3456,20000.0
3457,30000.0
3458,12000.0
3459,9695.0
3460,31000.0
3461,26000.0
3462,16991.0
3463,95000.0
3464,40000.0
3465,95000.0
3466,19888.0
3467,36000.0
3468,83.0
3469,23000.0
3470,95000.0
3471,12000.0
3472,66500.0
3473,25000.0
3474,47000.0
3475,26000.0
3476,30000.0
3477,13500.0
3478,45500.0
3479,20000.0
3480,36100.0
3481,39000.0
3482,95000.0
3483,21000.0
3484,20500.0
3485,30000.0
3486,15000.0
3487,30000.0
3488,56000.0
3489,50000.0
3490,70000.0
3491,12000.0
3492,24000.0
3493,40000.0
3494,35000.0
3495,15000.0
3496,36000.0
3497,11891.0
3498,39000.0
3499,28000.0
3500,95000.0
3501,25000.0
3502,19800.0
3503,25000.0
3504,36000.0
3505,80000.0
3506,95000.0
3507,38000.0
3508,30000.0
3509,12000.0
3510,17000.0
3511,45000.0
3512,22000.0
3513,30000.0
3514,14200.0
3515,15000.0
3516,46200.0
3517,12000.0
3518,25000.0
3519,30000.0
3520,80000.0
3521,17500.0
3522,11000.0
3523,95000.0
3524,20000.0
3525,18000.0
3526,25614.0
3527,95000.0
3528,12000.0
3529,25000.0
3530,23000.0
3531,80000.0
3532,15000.0
3533,33000.0
3534,24000.0
3535,38000.0
3536,22000.0
3537,25000.0
3538,95000.0
3539,23000.0
3540,15400.0
3541,8400.0
3542,20200.0
3543,25000.0
3544,85000.0
3545,9500.0
3546,21000.0
3547,15000.0
3548,13500.0
3549,22500.0
3550,95000.0
3551,41667.0
3552,30000.0
3553,16200.0
3554,39000.0
3555,95000.0
3556,25000.0
3557,55000.0
3558,15000.0
3559,30000.0
